round,revision,suite,benchmark,mean_ns
1,bytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,278479.59671213786
1,bytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,362890.10558479966
1,bytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,285114.49380243145
1,bytes,account_extension,populated32/bal/replay/4,68.3348143958547
1,bytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,255109.22654732657
1,bytes,account_extension,populated32/journal/warm_load/4096,61006.54588066476
1,bytes,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,296054.79907491576
1,bytes,account_extension,populated32/journal/cold_load/4096,434755.35820523964
1,bytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,219277.302041917
1,bytes,account_extension,populated32/bal/replay/1,37.26916738448961
1,bytes,account_extension,account/equal/empty,81.8423645309242
1,bytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,212682.14110040248
1,bytes,account_extension,populated/bal_update/changed/32,26.63632499176407
1,bytes,account_extension,populated32/bal/replay/0,25.012174643692337
1,bytes,account_extension,populated/equal_independent/32,1.7661985223044125
1,bytes,account_extension,populated32/bal/replay/16,33.5070838802429
1,bytes,account_extension,account/clone/4096,30080.20696105075
1,bytes,account_extension,populated32/account/copy_without_code/4096,63535.41043992574
1,bytes,account_extension,populated32/account/clone/4096,55673.64472244264
1,bytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,163910.6244969255
1,bytes,account_extension,populated/bal_update/unchanged/32,13.826312867587509
1,bytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,205030.2537438717
1,bytes,account_extension,populated/clone/32,21.22118637185439
1,bytes,account_extension_storage,storage/equal_shared/32,1.1530338694135522
1,bytes,account_extension_storage,storage/clone/32,8.775627398760838
1,bytes,account_extension_storage,storage/construct_vec/32,3.680731196538581
1,bytes,account_extension_storage,storage/construct_slice/32,6.705382073644013
1,bytes,account_extension_storage,storage/equal_independent/32,1.154519115027582
1,bytes,evm,EXTCODEHASH_50,2693.1800854132507
1,bytes,evm,transact_1000tx_commit_inner_every_40,353098.2735968119
1,bytes,evm,transact_commit_1000txs,484534.5600457396
1,arc,account_extension,account/copy_without_code/4096,8644.660943316847
1,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,237025.7531614372
1,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,324791.6898753227
1,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,274087.30239019624
1,arc,account_extension,populated32/bal/replay/4,47.78135541318371
1,arc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,222863.11283762616
1,arc,account_extension,populated32/journal/warm_load/4096,62899.07717367577
1,arc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,214907.29576657817
1,arc,account_extension,populated32/journal/cold_load/4096,426850.48196886305
1,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,202038.51233808429
1,arc,account_extension,populated32/bal/replay/1,28.800544975593347
1,arc,account_extension,account/equal/empty,1.2097617710089439
1,arc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,176580.5408018632
1,arc,account_extension,populated/bal_update/changed/32,25.314243562545077
1,arc,account_extension,populated32/bal/replay/0,17.397602151717823
1,arc,account_extension,populated/equal_independent/32,2.1100118424427534
1,arc,account_extension,populated32/bal/replay/16,26.39307020019322
1,arc,account_extension,account/clone/4096,8434.640332125851
1,arc,account_extension,populated32/account/copy_without_code/4096,36625.78422499296
1,arc,account_extension,populated32/account/clone/4096,34906.48988988804
1,arc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,155571.30386917747
1,arc,account_extension,populated/bal_update/unchanged/32,12.638504993725265
1,arc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,198469.9529661969
1,arc,account_extension,populated/clone/32,12.304543336117705
1,arc,account_extension_storage,storage/equal_shared/32,0.9724927915178135
1,arc,account_extension_storage,storage/clone/32,9.996283902052115
1,arc,account_extension_storage,storage/construct_vec/32,25.044939686262783
1,arc,account_extension_storage,storage/construct_slice/32,16.22246205073661
1,arc,account_extension_storage,storage/equal_independent/32,0.9697601193343174
1,arc,evm,EXTCODEHASH_50,2554.1005078627563
1,arc,evm,transact_1000tx_commit_inner_every_40,344971.5302103341
1,arc,evm,transact_commit_1000txs,452494.30788120226
1,ecobytes,account_extension,account/copy_without_code/4096,6956.3777732518465
