round,revision,suite,benchmark,mean_ns
1,arc,account_extension,populated/clone/32,12.504279632843472
1,arc,account_extension_storage,storage/equal_shared/32,0.9729092419249181
1,arc,account_extension_storage,storage/clone/32,10.174570523394815
1,arc,account_extension_storage,storage/construct_vec/32,25.26730614369921
1,arc,account_extension_storage,storage/construct_slice/32,16.166373009069446
1,arc,account_extension_storage,storage/equal_independent/32,0.9709353452747195
1,arc,account_extension_subcalls,subcall_1000_same_account/payload=0,188056.34485367403
1,arc,account_extension_subcalls,subcall_1000_nested/payload=0,361326.7834085712
1,arc,account_extension_subcalls,subcall_1000_transfer_1wei/payload=32,189640.0292192294
1,arc,account_extension_subcalls,subcall_1000_transfer_1wei/payload=0,189929.17707268885
1,arc,account_extension_subcalls,subcall_1000_same_account/payload=32,187855.01126032267
1,arc,account_extension_subcalls,subcall_1000_nested/payload=32,361023.46037587407
1,arc,evm,snailtracer,23699295.9
1,arc,evm,subcall_1000_transfer_1wei,200311.2834112414
1,arc,evm,EXTCODEHASH_50,2477.98873262377
1,arc,evm,transact_1000tx_commit_inner_every_40,342244.39802497445
1,arc,evm,subcall_1000_same_account,192480.15515704933
1,arc,evm,burntpix,66675597.6
1,arc,evm,transact_commit_1000txs,462523.3684399708
1,arc,evm,analysis,1987.7323218109284
1,arc,evm,subcall_1000_nested,377852.6344015701
1,ecobytes,account_extension,account/copy_without_code/4096,6970.592757734394
1,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,239715.9752077251
1,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,325201.0929063966
1,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,274632.5899858315
1,ecobytes,account_extension,populated32/bal/replay/4,45.82131554965796
1,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,235595.02544872763
1,ecobytes,account_extension,populated32/journal/warm_load/4096,62206.472282869756
1,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,217723.761354831
1,ecobytes,account_extension,populated32/journal/cold_load/4096,446737.7811897128
1,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,203606.80049437025
1,ecobytes,account_extension,populated32/bal/replay/1,28.79368016426022
1,ecobytes,account_extension,account/equal/empty,1.3402430697844827
1,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,176971.51520100734
1,ecobytes,account_extension,populated/bal_update/changed/32,27.59270957566247
1,ecobytes,account_extension,populated32/bal/replay/0,17.692800344398066
1,ecobytes,account_extension,populated/equal_independent/32,1.8698262293580015
1,ecobytes,account_extension,populated32/bal/replay/16,27.381091177330237
1,ecobytes,account_extension,account/clone/4096,9734.132743378927
1,ecobytes,account_extension,populated32/account/copy_without_code/4096,33730.53194737127
1,ecobytes,account_extension,populated32/account/clone/4096,35413.50773089037
1,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,156258.00045402287
1,ecobytes,account_extension,populated/bal_update/unchanged/32,13.252537353776393
1,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,196936.48093427345
1,ecobytes,account_extension,populated/clone/32,12.548349818661324
1,ecobytes,account_extension_storage,storage/equal_shared/32,1.3515662542307967
