round,revision,suite,benchmark,mean_ns
0,thinarc,account_extension,block/256/payload=0/bal=false/distinct=true/storage=false,180897.9593290656
0,thinarc,account_extension,account/copy_without_code/64,101.39497332255279
0,thinarc,account_extension,account/scan_balance/4096,1483.7445779471338
0,thinarc,account_extension,state/commit_merge_revert/create/hook=true,145247.65830648842
0,thinarc,account_extension,bal/replay/4,17.287537380782684
0,thinarc,account_extension,block/256/payload=0/bal=false/distinct=true/storage=true,245174.3055086981
0,thinarc,account_extension,bal/update_1024/changed=false,3002.9716605790654
0,thinarc,account_extension,execution/op_31/distinct=false/empty=true,6639.275944103139
0,thinarc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,233671.41338088346
0,thinarc,account_extension,journal/cold_load/4096,356513.77153281047
0,thinarc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,312699.1336493817
0,thinarc,account_extension,account/from_info/empty,17.959965650657672
0,thinarc,account_extension,account/copy_without_code/65536,102455.10665650327
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,263656.7583200419
0,thinarc,account_extension,populated32/bal/replay/4,52.61894849497376
0,thinarc,account_extension,account/hash/funded,17.507827699475406
0,thinarc,account_extension,execution/op_3b/distinct=false/empty=false,7000.406868758223
0,thinarc,account_extension,journal/transfer_revert/4096,214221.32801589617
0,thinarc,account_extension,block/256/payload=0/bal=false/distinct=false/storage=false,149186.2835336653
0,thinarc,account_extension,journal/warm_load/4096,66216.16608572674
0,thinarc,account_extension,bal/canonical_conversion/4096,84071.3058363131
0,thinarc,account_extension,account/equal/funded,1.1712048222561635
0,thinarc,account_extension,account/clone/65536,146599.36214909036
0,thinarc,account_extension,bal/replay/16,20.715679668465576
0,thinarc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,221582.6089939461
0,thinarc,account_extension,execution/op_3b/distinct=false/empty=true,6952.414518499946
0,thinarc,account_extension,execution/op_3b/distinct=true/empty=false,26693.460625427815
0,thinarc,account_extension,execution/op_3f/distinct=true/empty=false,25821.074270361347
0,thinarc,account_extension,populated32/journal/warm_load/4096,63813.29849807704
0,thinarc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,209321.18294662592
0,thinarc,account_extension,populated32/journal/cold_load/4096,404288.73885981675
0,thinarc,account_extension,block/256/payload=0/bal=true/distinct=false/storage=false,163617.40757102435
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,198622.85865285218
0,thinarc,account_extension,account/scan_balance/65536,48883.63853528074
0,thinarc,account_extension,block/256/payload=0/bal=true/distinct=true/storage=true,290882.1643070955
0,thinarc,account_extension,account/serde_decode/1024,132799.6375524428
0,thinarc,account_extension,state/commit_merge_revert/destroy/hook=false,44092.519316472644
0,thinarc,account_extension,state/commit_merge_revert/update/hook=true,155811.98003396994
0,thinarc,account_extension,state/commit_merge_revert/create/hook=false,149732.56577007967
0,thinarc,account_extension,execution/op_3f/distinct=false/empty=true,7361.080622634041
0,thinarc,account_extension,account/clone/64,139.80050007704796
0,thinarc,account_extension,populated32/bal/replay/1,30.43521447725712
0,thinarc,account_extension,execution/op_31/distinct=true/empty=true,18471.19085005029
0,thinarc,account_extension,bal/replay/0,15.102297909607952
0,thinarc,account_extension,state/commit_merge_revert/destroy/hook=true,43516.94462190555
0,thinarc,account_extension,account/equal/empty,1.1726173316990907
0,thinarc,account_extension,account/serde_encode/1024,91853.77055180861
0,thinarc,account_extension,account/from_info/funded,20.10128132643303
0,thinarc,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,174730.3117898943
0,thinarc,account_extension,block/256/payload=0/bal=false/distinct=false/storage=true,181436.06068375293
0,thinarc,account_extension,execution/op_31/distinct=true/empty=false,25269.82703843428
0,thinarc,account_extension,populated/bal_update/changed/32,26.611895286085257
0,thinarc,account_extension,populated32/bal/replay/0,17.143128059452813
0,thinarc,account_extension,bal/clone/4096,82943.40021176344
0,thinarc,account_extension,populated/equal_independent/32,1.776601755535379
0,thinarc,account_extension,execution/op_3b/distinct=true/empty=true,18819.03014950474
0,thinarc,account_extension,account/is_empty/empty,0.8726663815084621
0,thinarc,account_extension,populated32/bal/replay/16,27.25406507241229
0,thinarc,account_extension,execution/op_3f/distinct=false/empty=false,7146.422879910504
0,thinarc,account_extension,account/is_empty/funded,0.5554443602611135
0,thinarc,account_extension,journal/cold_load/64,5062.518551283967
0,thinarc,account_extension,account/clone/4096,8086.671641844204
0,thinarc,account_extension,populated32/account/copy_without_code/4096,34051.08258693016
0,thinarc,account_extension,execution/op_3f/distinct=true/empty=true,19261.654213219885
0,thinarc,account_extension,populated32/account/clone/4096,35141.22430703697
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,153960.50329566066
0,thinarc,account_extension,state/commit_merge_revert/update/hook=false,156904.0638962509
0,thinarc,account_extension,bal/replay/1,16.328786329210907
0,thinarc,account_extension,journal/transfer_revert/64,2886.01807427238
0,thinarc,account_extension,populated/bal_update/unchanged/32,12.352887869930946
0,thinarc,account_extension,account/hash/empty,17.513301303339198
0,thinarc,account_extension,execution/op_31/distinct=false/empty=false,6645.397129335282
0,thinarc,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,199038.75284017232
0,thinarc,account_extension,journal/warm_load/64,799.212423264448
0,thinarc,account_extension,bal/update_1024/changed=true,12492.613754272694
0,thinarc,account_extension,populated/clone/32,12.306317532048162
0,thinarc,account_extension,account/scan_balance/64,17.203698501754424
0,thinarc,account_extension,block/256/payload=0/bal=true/distinct=false/storage=true,198859.8805181279
0,ecobytes,account_extension_storage,storage/equal_shared/32,1.3442054111318342
0,ecobytes,account_extension_storage,storage/equal_shared/0,0.5715453707088161
0,ecobytes,account_extension_storage,storage/construct_vec/0,3.9033938809982454
0,ecobytes,account_extension_storage,storage/clone/32,7.291301694307511
0,ecobytes,account_extension_storage,storage/construct_vec/32,25.94174861607077
0,ecobytes,account_extension_storage,storage/construct_slice/32,8.193031567646218
0,ecobytes,account_extension_storage,storage/construct_slice/0,0.7641554946574493
0,ecobytes,account_extension_storage,storage/clone/0,0.44277050537120066
0,ecobytes,account_extension_storage,storage/equal_independent/0,0.4824617530299536
0,ecobytes,account_extension_storage,storage/equal_independent/32,1.3508801306415534
0,ecobytes,evm,snailtracer,23586289.4
0,ecobytes,evm,subcall_1000_transfer_1wei,203106.90217043026
0,ecobytes,evm,EXTCODEHASH_50,2486.303596015526
0,ecobytes,evm,transact_1000tx_commit_inner_every_40,344199.91567633447
0,ecobytes,evm,subcall_1000_same_account,205012.28582292324
0,ecobytes,evm,burntpix,68499248.7
0,ecobytes,evm,transact_commit_1000txs,467494.4236784636
0,ecobytes,evm,analysis,2084.1821797993703
0,ecobytes,evm,subcall_1000_nested,385946.6440589166
0,ecobytes,account_extension,account/copy_without_code/4096,6951.776193070358
0,ecobytes,account_extension,block/256/payload=0/bal=false/distinct=true/storage=false,189177.12877627544
0,ecobytes,account_extension,account/copy_without_code/64,112.20776871192933
0,ecobytes,account_extension,account/scan_balance/4096,1511.7909297009007
0,ecobytes,account_extension,state/commit_merge_revert/create/hook=true,157760.94488465803
0,ecobytes,account_extension,bal/replay/4,18.15241859864622
0,ecobytes,account_extension,block/256/payload=0/bal=false/distinct=true/storage=true,258863.28931840783
0,ecobytes,account_extension,bal/update_1024/changed=false,3634.319782020041
0,ecobytes,account_extension,execution/op_31/distinct=false/empty=true,4268.34453469276
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,241856.4686087473
0,ecobytes,account_extension,journal/cold_load/4096,361227.98641305487
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,331390.3286727572
0,ecobytes,account_extension,account/from_info/empty,17.85568885405336
0,ecobytes,account_extension,account/copy_without_code/65536,113903.74000059783
0,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,276588.32441736036
0,ecobytes,account_extension,populated32/bal/replay/4,45.67296583614267
0,ecobytes,account_extension,account/hash/funded,17.548112982395498
0,ecobytes,account_extension,execution/op_3b/distinct=false/empty=false,7843.530446340099
0,ecobytes,account_extension,journal/transfer_revert/4096,216427.5011163658
0,ecobytes,account_extension,block/256/payload=0/bal=false/distinct=false/storage=false,151488.94588635257
0,ecobytes,account_extension,journal/warm_load/4096,64401.156692877434
0,ecobytes,account_extension,bal/canonical_conversion/4096,83129.76089739725
0,ecobytes,account_extension,account/equal/funded,1.3378693635760073
0,ecobytes,account_extension,account/clone/65536,170574.2890629872
0,ecobytes,account_extension,bal/replay/16,20.545902181903447
0,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,230712.45019048647
0,ecobytes,account_extension,execution/op_3b/distinct=false/empty=true,7714.898911467308
0,ecobytes,account_extension,execution/op_3b/distinct=true/empty=false,31198.021320576296
0,ecobytes,account_extension,execution/op_3f/distinct=true/empty=false,24278.20920422498
0,ecobytes,account_extension,populated32/journal/warm_load/4096,64517.35966515725
0,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,217828.5587312547
