suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
account_extension,journal/transfer_revert/4096,base,3,-2.6839320465288474,-3.16454785089354,2.1432493721878165,-3.16454785089354,2.1432493721878165
account_extension,journal/transfer_revert/64,main,3,-0.7371683793930495,-1.3105695203346812,0.4837528543424341,-1.3105695203346812,0.4837528543424341
account_extension,journal/transfer_revert/64,base,3,-0.9967236606214236,-1.1538206825563835,0.22112811090209128,-1.1538206825563835,0.22112811090209128
account_extension,journal/warm_load/4096,main,3,7.980228374070819,-0.30416290778749744,17.12997609671745,-0.30416290778749744,17.12997609671745
account_extension,journal/warm_load/4096,base,3,5.661603893278833,-3.3839085906638977,17.997997979625712,-3.3839085906638977,17.997997979625712
account_extension,journal/warm_load/64,main,3,-0.38983319846527253,-1.2625509985617511,1.3787689568916406,-1.2625509985617511,1.3787689568916406
account_extension,journal/warm_load/64,base,3,0.13843509347826188,-0.030280059571730078,0.16023209368218883,-0.030280059571730078,0.16023209368218883
evm,ADDMOD_50,main,3,-2.3658320098110863,-2.7110482171892936,-1.9935381769198735,-2.7110482171892936,-1.9935381769198735
evm,ADDMOD_50,base,3,0.24145066998073617,-3.3699674183558903,0.6329478986358161,-3.3699674183558903,0.6329478986358161
evm,ADDRESS_50,main,3,-0.02275212030399265,-3.938063162748484,0.7302472930602377,-3.938063162748484,0.7302472930602377
evm,ADDRESS_50,base,3,0.4218102882016739,-0.6603647858723249,0.49867542880137616,-0.6603647858723249,0.49867542880137616
evm,ADD_50,main,3,0.2269677255096969,-2.400808852445546,0.4279958591419941,-2.400808852445546,0.4279958591419941
evm,ADD_50,base,3,-1.024538983868728,-3.489836825193504,1.0987133721948927,-3.489836825193504,1.0987133721948927
evm,AND_50,main,3,-0.23951321910260504,-2.2095037557744557,1.3450943370027835,-2.2095037557744557,1.3450943370027835
evm,AND_50,base,3,-1.5770924092909033,-5.412805290540124,1.224077256510836,-5.412805290540124,1.224077256510836
evm,BYTE_50,main,3,0.3549721177277032,-1.6547635452189735,1.4613795308387134,-1.6547635452189735,1.4613795308387134
evm,BYTE_50,base,3,-1.5445446945518193,-4.580001549202661,2.350106595572421,-4.580001549202661,2.350106595572421
evm,CALLDATACOPY_50,main,3,1.1770515422936834,-1.5503957293696913,3.015066328949856,-1.5503957293696913,3.015066328949856
evm,CALLDATACOPY_50,base,3,-0.1175635453251278,-2.6206629264750703,0.4350456529845337,-2.6206629264750703,0.4350456529845337
evm,CALLDATALOAD_50,main,3,2.2391626511059304,-0.3592629919048518,2.4915725529166766,-0.3592629919048518,2.4915725529166766
evm,CALLDATALOAD_50,base,3,-2.8810582689407727,-4.312339722938785,1.1627896673787497,-4.312339722938785,1.1627896673787497
evm,CALLDATASIZE_50,main,3,0.26354107045098996,-1.3872718319065669,1.6336004554876382,-1.3872718319065669,1.6336004554876382
evm,CALLDATASIZE_50,base,3,-1.658527510737584,-2.950200481694276,0.2602575229683435,-2.950200481694276,0.2602575229683435
evm,CALLER_50,main,3,-2.1012071946534094,-3.5984870324063722,-0.2924518171844137,-3.5984870324063722,-0.2924518171844137
evm,CALLER_50,base,3,0.6355488056586145,-1.2569177996961334,0.7516599219828057,-1.2569177996961334,0.7516599219828057
evm,CALLVALUE_50,main,3,0.966973989301767,-2.6798798280796565,1.3947056132516344,-2.6798798280796565,1.3947056132516344
